dateRep;day;month;year;cases;deaths;countriesAndTerritories;geoId;countryterritoryCode;popData2019;continentExp;Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
2020-05-26;26;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-25;25;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-24;24;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-23;23;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-22;22;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-21;21;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-20;20;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-19;19;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-18;18;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-17;17;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-16;16;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-15;15;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-14;14;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-13;13;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-12;12;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-11;11;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-10;10;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-09;9;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-08;8;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-07;7;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-06;6;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-05;5;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-04;4;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-03;3;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-02;2;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-05-01;1;5;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-04-30;30;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-04-29;29;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-04-28;28;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;1.0231120999999999
2020-04-27;27;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;1.0231120999999999
2020-04-26;26;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;1.0231120999999999
2020-04-25;25;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;1.0231120999999999
2020-04-24;24;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;1.0231120999999999
2020-04-23;23;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;1.0231120999999999
2020-04-22;22;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;1.0231120999999999
2020-04-21;21;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;1.0231120999999999
2020-04-20;20;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;1.0231120999999999
2020-04-19;19;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;1.0231120999999999
2020-04-18;18;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;1.0231120999999999
2020-04-17;17;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;1.0231120999999999
2020-04-16;16;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;1.0231120999999999
2020-04-15;15;4;2020;1;0;Seychelles;SC;SYC;97741.0;Afrique;1.0231120999999999
2020-04-14;14;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;0.0
2020-04-13;13;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;2.0462241999999997
2020-04-12;12;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;3.06933631
2020-04-11;11;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;3.06933631
2020-04-10;10;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;3.06933631
2020-04-09;9;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;3.06933631
2020-04-08;8;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;3.06933631
2020-04-07;7;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;3.06933631
2020-04-06;6;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;3.06933631
2020-04-05;5;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;3.06933631
2020-04-04;4;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;3.06933631
2020-04-03;3;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;4.09244841
2020-04-02;2;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;4.09244841
2020-04-01;1;4;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;6.13867261
2020-03-31;31;3;2020;2;0;Seychelles;SC;SYC;97741.0;Afrique;6.13867261
2020-03-30;30;3;2020;1;0;Seychelles;SC;SYC;97741.0;Afrique;5.11556051
2020-03-29;29;3;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;5.11556051
2020-03-28;28;3;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;7.16178472
2020-03-27;27;3;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;
2020-03-26;26;3;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;
2020-03-25;25;3;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;
2020-03-24;24;3;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;
2020-03-23;23;3;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;
2020-03-22;22;3;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;
2020-03-21;21;3;2020;1;0;Seychelles;SC;SYC;97741.0;Afrique;
2020-03-20;20;3;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;
2020-03-19;19;3;2020;2;0;Seychelles;SC;SYC;97741.0;Afrique;
2020-03-18;18;3;2020;0;0;Seychelles;SC;SYC;97741.0;Afrique;
2020-03-17;17;3;2020;1;0;Seychelles;SC;SYC;97741.0;Afrique;
2020-03-16;16;3;2020;1;0;Seychelles;SC;SYC;97741.0;Afrique;
2020-03-15;15;3;2020;2;0;Seychelles;SC;SYC;97741.0;Afrique;
2020-10-21;21;10;2020;5;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.75513166
2020-10-20;20;10;2020;1;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.79352819
2020-10-19;19;10;2020;3;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.78072935
2020-10-18;18;10;2020;2;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.87032124
2020-10-17;17;10;2020;2;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.93431545
2020-10-16;16;10;2020;8;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.08790155
2020-10-15;15;10;2020;6;1;Sierra Leone;SL;SLE;7813207.0;Afrique;1.07510271
2020-10-14;14;10;2020;3;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.11349923
2020-10-13;13;10;2020;0;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.1646946000000002
2020-10-12;12;10;2020;6;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.1646946000000002
2020-10-11;11;10;2020;5;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.17749344
2020-10-10;10;10;2020;2;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.22868881
2020-10-09;9;10;2020;6;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.34387838
2020-10-08;8;10;2020;10;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.33107954
2020-10-07;7;10;2020;8;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.3182806999999999
2020-10-06;6;10;2020;0;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.29268302
2020-10-05;5;10;2020;10;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.29268302
2020-10-04;4;10;2020;7;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.27988418
2020-10-03;3;10;2020;14;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.26708533
2020-10-02;2;10;2020;7;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.34387838
2020-10-01;1;10;2020;9;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.25428649
2020-09-30;30;9;2020;7;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.22868881
2020-09-29;29;9;2020;0;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.35667723
2020-09-28;28;9;2020;7;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.35667723
2020-09-27;27;9;2020;9;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.43347028
2020-09-26;26;9;2020;11;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.43347028
2020-09-25;25;9;2020;5;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.52306217
2020-09-24;24;9;2020;9;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.48466564
2020-09-23;23;9;2020;6;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.40787259
2020-09-22;22;9;2020;0;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.44626912
2020-09-21;21;9;2020;9;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.45906796
2020-09-20;20;9;2020;6;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.51026333
2020-09-19;19;9;2020;20;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.43347028
2020-09-18;18;9;2020;0;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.25428649
2020-09-17;17;9;2020;7;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.33107954
2020-09-16;16;9;2020;17;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.25428649
2020-09-15;15;9;2020;0;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.06230387
2020-09-14;14;9;2020;13;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.11349923
2020-09-13;13;9;2020;9;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.98551082
2020-09-12;12;9;2020;18;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.94711429
2020-09-11;11;9;2020;2;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.71673514
2020-09-10;10;9;2020;3;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.81912587
2020-09-09;9;9;2020;9;1;Sierra Leone;SL;SLE;7813207.0;Afrique;0.80632703
2020-09-08;8;9;2020;1;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.74233282
2020-09-07;7;9;2020;13;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.79352819
2020-09-06;6;9;2020;0;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.78072935
2020-09-05;5;9;2020;6;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.88312008
2020-09-04;4;9;2020;6;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.84472356
2020-09-03;3;9;2020;1;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.87032124
2020-09-02;2;9;2020;2;1;Sierra Leone;SL;SLE;7813207.0;Afrique;0.88312008
2020-09-01;1;9;2020;4;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.89591892
2020-08-31;31;8;2020;3;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.84472356
2020-08-30;30;8;2020;6;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.83192471
2020-08-29;29;8;2020;0;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.84472356
2020-08-28;28;8;2020;10;1;Sierra Leone;SL;SLE;7813207.0;Afrique;0.93431545
2020-08-27;27;8;2020;2;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.84472356
2020-08-26;26;8;2020;4;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.88312008
2020-08-25;25;8;2020;5;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.02390734
2020-08-24;24;8;2020;12;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.97271197
2020-08-23;23;8;2020;8;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.08790155
2020-08-22;22;8;2020;3;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.08790155
2020-08-21;21;8;2020;8;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.17749344
2020-08-20;20;8;2020;2;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.29268302
2020-08-19;19;8;2020;3;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.33107954
2020-08-18;18;8;2020;0;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.38227491
2020-08-17;17;8;2020;2;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.44626912
2020-08-16;16;8;2020;7;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.67664827
2020-08-15;15;8;2020;7;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.65105059
2020-08-14;14;8;2020;3;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.56145869
2020-08-13;13;8;2020;5;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.7150448
2020-08-12;12;8;2020;15;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.8686308999999997
2020-08-11;11;8;2020;1;1;Sierra Leone;SL;SLE;7813207.0;Afrique;1.7150448
2020-08-10;10;8;2020;21;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.70224595
2020-08-09;9;8;2020;8;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.6254528999999998
2020-08-08;8;8;2020;10;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.72784364
2020-08-07;7;8;2020;17;1;Sierra Leone;SL;SLE;7813207.0;Afrique;1.59985522
2020-08-06;6;8;2020;5;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.65105059
2020-08-05;5;8;2020;7;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.63825174
2020-08-04;4;8;2020;5;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.75344132
2020-08-03;3;8;2020;20;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.68944711
2020-08-02;2;8;2020;5;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.56145869
2020-08-01;1;8;2020;0;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.66384943
2020-07-31;31;7;2020;15;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.79183785
2020-07-30;30;7;2020;17;1;Sierra Leone;SL;SLE;7813207.0;Afrique;1.72784364
2020-07-29;29;7;2020;3;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.72784364
2020-07-28;28;7;2020;0;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.80463669
2020-07-27;27;7;2020;15;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.89422858
2020-07-26;26;7;2020;16;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.91982626
2020-07-25;25;7;2020;0;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.779039
2020-07-24;24;7;2020;21;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.97102163
2020-07-23;23;7;2020;4;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.88142974
2020-07-22;22;7;2020;16;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.98382047
2020-07-21;21;7;2020;0;1;Sierra Leone;SL;SLE;7813207.0;Afrique;2.16300426
2020-07-20;20;7;2020;10;0;Sierra Leone;SL;SLE;7813207.0;Afrique;2.16300426
2020-07-19;19;7;2020;13;0;Sierra Leone;SL;SLE;7813207.0;Afrique;2.15020542
2020-07-18;18;7;2020;10;1;Sierra Leone;SL;SLE;7813207.0;Afrique;2.09901005
2020-07-17;17;7;2020;10;0;Sierra Leone;SL;SLE;7813207.0;Afrique;2.04781468
2020-07-16;16;7;2020;17;0;Sierra Leone;SL;SLE;7813207.0;Afrique;2.1758031000000004
2020-07-15;15;7;2020;9;1;Sierra Leone;SL;SLE;7813207.0;Afrique;2.41898109
2020-07-14;14;7;2020;7;0;Sierra Leone;SL;SLE;7813207.0;Afrique;2.45737762
2020-07-13;13;7;2020;17;0;Sierra Leone;SL;SLE;7813207.0;Afrique;2.66215909
2020-07-12;12;7;2020;5;0;Sierra Leone;SL;SLE;7813207.0;Afrique;2.66215909
2020-07-11;11;7;2020;15;0;Sierra Leone;SL;SLE;7813207.0;Afrique;2.80294634
2020-07-10;10;7;2020;14;0;Sierra Leone;SL;SLE;7813207.0;Afrique;2.77734866
2020-07-09;9;7;2020;12;0;Sierra Leone;SL;SLE;7813207.0;Afrique;2.9437336
2020-07-08;8;7;2020;30;1;Sierra Leone;SL;SLE;7813207.0;Afrique;2.8797394
2020-07-07;7;7;2020;0;0;Sierra Leone;SL;SLE;7813207.0;Afrique;2.58536603
2020-07-06;6;7;2020;9;0;Sierra Leone;SL;SLE;7813207.0;Afrique;2.75175098
2020-07-05;5;7;2020;9;0;Sierra Leone;SL;SLE;7813207.0;Afrique;2.86694055
2020-07-04;4;7;2020;6;2;Sierra Leone;SL;SLE;7813207.0;Afrique;2.89253824
2020-07-03;3;7;2020;20;0;Sierra Leone;SL;SLE;7813207.0;Afrique;3.14851507
2020-07-02;2;7;2020;36;0;Sierra Leone;SL;SLE;7813207.0;Afrique;3.1869116
2020-07-01;1;7;2020;12;0;Sierra Leone;SL;SLE;7813207.0;Afrique;3.0333255
2020-06-30;30;6;2020;23;0;Sierra Leone;SL;SLE;7813207.0;Afrique;3.50688264
2020-06-29;29;6;2020;17;1;Sierra Leone;SL;SLE;7813207.0;Afrique;3.30210117
2020-06-28;28;6;2020;16;0;Sierra Leone;SL;SLE;7813207.0;Afrique;3.55807801
2020-06-27;27;6;2020;13;3;Sierra Leone;SL;SLE;7813207.0;Afrique;3.72446295
2020-06-26;26;6;2020;27;0;Sierra Leone;SL;SLE;7813207.0;Afrique;3.78845716
2020-06-25;25;6;2020;7;1;Sierra Leone;SL;SLE;7813207.0;Afrique;3.73726179
2020-06-24;24;6;2020;7;0;Sierra Leone;SL;SLE;7813207.0;Afrique;4.12122705
2020-06-23;23;6;2020;13;0;Sierra Leone;SL;SLE;7813207.0;Afrique;4.33880736
2020-06-22;22;6;2020;18;2;Sierra Leone;SL;SLE;7813207.0;Afrique;4.58198535
2020-06-21;21;6;2020;11;0;Sierra Leone;SL;SLE;7813207.0;Afrique;4.64597956
2020-06-20;20;6;2020;26;2;Sierra Leone;SL;SLE;7813207.0;Afrique;4.72277261
2020-06-19;19;6;2020;23;0;Sierra Leone;SL;SLE;7813207.0;Afrique;4.58198535
2020-06-18;18;6;2020;24;0;Sierra Leone;SL;SLE;7813207.0;Afrique;4.351606200000001
2020-06-17;17;6;2020;49;0;Sierra Leone;SL;SLE;7813207.0;Afrique;4.21081894
2020-06-16;16;6;2020;7;0;Sierra Leone;SL;SLE;7813207.0;Afrique;4.03163515
2020-06-15;15;6;2020;37;0;Sierra Leone;SL;SLE;7813207.0;Afrique;3.94204326
2020-06-14;14;6;2020;29;0;Sierra Leone;SL;SLE;7813207.0;Afrique;3.58367569
2020-06-13;13;6;2020;18;1;Sierra Leone;SL;SLE;7813207.0;Afrique;3.50688264
2020-06-12;12;6;2020;23;0;Sierra Leone;SL;SLE;7813207.0;Afrique;3.4940837999999994
2020-06-11;11;6;2020;37;0;Sierra Leone;SL;SLE;7813207.0;Afrique;3.58367569
2020-06-10;10;6;2020;24;1;Sierra Leone;SL;SLE;7813207.0;Afrique;3.46848612
2020-06-09;9;6;2020;32;1;Sierra Leone;SL;SLE;7813207.0;Afrique;3.40449191
2020-06-08;8;6;2020;23;0;Sierra Leone;SL;SLE;7813207.0;Afrique;3.35329654
2020-06-07;7;6;2020;17;1;Sierra Leone;SL;SLE;7813207.0;Afrique;4.15962357
2020-06-06;6;6;2020;15;0;Sierra Leone;SL;SLE;7813207.0;Afrique;4.13402589
2020-06-05;5;6;2020;5;0;Sierra Leone;SL;SLE;7813207.0;Afrique;4.21081894
2020-06-04;4;6;2020;13;1;Sierra Leone;SL;SLE;7813207.0;Afrique;4.33880736
2020-06-03;3;6;2020;35;0;Sierra Leone;SL;SLE;7813207.0;Afrique;4.63318072
2020-06-02;2;6;2020;0;0;Sierra Leone;SL;SLE;7813207.0;Afrique;4.37720388
2020-06-01;1;6;2020;9;0;Sierra Leone;SL;SLE;7813207.0;Afrique;4.55638767
2020-05-31;31;5;2020;23;1;Sierra Leone;SL;SLE;7813207.0;Afrique;4.99154828
2020-05-30;30;5;2020;17;0;Sierra Leone;SL;SLE;7813207.0;Afrique;4.88915755
2020-05-29;29;5;2020;30;0;Sierra Leone;SL;SLE;7813207.0;Afrique;5.17073207
2020-05-28;28;5;2020;28;1;Sierra Leone;SL;SLE;7813207.0;Afrique;5.05554249
2020-05-27;27;5;2020;19;2;Sierra Leone;SL;SLE;7813207.0;Afrique;5.32431817
2020-05-26;26;5;2020;28;2;Sierra Leone;SL;SLE;7813207.0;Afrique;5.08114018
2020-05-25;25;5;2020;86;1;Sierra Leone;SL;SLE;7813207.0;Afrique;5.1195367
2020-05-24;24;5;2020;15;1;Sierra Leone;SL;SLE;7813207.0;Afrique;4.22361778
2020-05-23;23;5;2020;21;3;Sierra Leone;SL;SLE;7813207.0;Afrique;4.46679577
2020-05-22;22;5;2020;15;1;Sierra Leone;SL;SLE;7813207.0;Afrique;4.53078998
2020-05-21;21;5;2020;36;1;Sierra Leone;SL;SLE;7813207.0;Afrique;4.41560041
2020-05-20;20;5;2020;15;0;Sierra Leone;SL;SLE;7813207.0;Afrique;4.28761199
2020-05-19;19;5;2020;14;1;Sierra Leone;SL;SLE;7813207.0;Afrique;4.36440504
2020-05-18;18;5;2020;43;3;Sierra Leone;SL;SLE;7813207.0;Afrique;4.45399693
2020-05-17;17;5;2020;15;2;Sierra Leone;SL;SLE;7813207.0;Afrique;3.92924442
2020-05-16;16;5;2020;39;1;Sierra Leone;SL;SLE;7813207.0;Afrique;3.98043979
2020-05-15;15;5;2020;21;5;Sierra Leone;SL;SLE;7813207.0;Afrique;3.63487106
2020-05-14;14;5;2020;49;1;Sierra Leone;SL;SLE;7813207.0;Afrique;3.46848612
2020-05-13;13;5;2020;0;1;Sierra Leone;SL;SLE;7813207.0;Afrique;2.99492897
2020-05-12;12;5;2020;31;1;Sierra Leone;SL;SLE;7813207.0;Afrique;3.05892318
2020-05-11;11;5;2020;16;0;Sierra Leone;SL;SLE;7813207.0;Afrique;2.73895214
2020-05-10;10;5;2020;34;1;Sierra Leone;SL;SLE;7813207.0;Afrique;2.67495793
2020-05-09;9;5;2020;26;1;Sierra Leone;SL;SLE;7813207.0;Afrique;2.23979731
2020-05-08;8;5;2020;6;2;Sierra Leone;SL;SLE;7813207.0;Afrique;2.13740657
2020-05-07;7;5;2020;26;3;Sierra Leone;SL;SLE;7813207.0;Afrique;2.09901005
2020-05-06;6;5;2020;21;2;Sierra Leone;SL;SLE;7813207.0;Afrique;1.90702742
2020-05-05;5;5;2020;21;1;Sierra Leone;SL;SLE;7813207.0;Afrique;1.72784364
2020-05-04;4;5;2020;2;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.56145869
2020-05-03;3;5;2020;19;1;Sierra Leone;SL;SLE;7813207.0;Afrique;1.59985522
2020-05-02;2;5;2020;12;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.40787259
2020-05-01;1;5;2020;8;3;Sierra Leone;SL;SLE;7813207.0;Afrique;1.39507375
2020-04-30;30;4;2020;12;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.3182806999999999
2020-04-29;29;4;2020;5;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.19029228
2020-04-28;28;4;2020;6;0;Sierra Leone;SL;SLE;7813207.0;Afrique;1.12629807
2020-04-27;27;4;2020;11;1;Sierra Leone;SL;SLE;7813207.0;Afrique;1.06230387
2020-04-26;26;4;2020;0;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.92151661
2020-04-25;25;4;2020;18;2;Sierra Leone;SL;SLE;7813207.0;Afrique;0.94711429
2020-04-24;24;4;2020;3;1;Sierra Leone;SL;SLE;7813207.0;Afrique;0.72953398
2020-04-23;23;4;2020;11;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.69113745
2020-04-22;22;4;2020;7;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.56314904
2020-04-21;21;4;2020;8;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.47355714
2020-04-20;20;4;2020;5;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.37116641
2020-04-19;19;4;2020;4;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.33276989
2020-04-18;18;4;2020;11;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.3071722
2020-04-17;17;4;2020;2;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.16638494
2020-04-16;16;4;2020;2;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.1535861
2020-04-15;15;4;2020;0;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.12798842
2020-04-14;14;4;2020;1;0;Sierra Leone;SL;SLE;7813207.0;Afrique;0.14078726
2020-04-13;13;4;2020;0;0;Sierra Leone;SL;SLE;7813207.0;Afrique;
2020-04-12;12;4;2020;2;0;Sierra Leone;SL;SLE;7813207.0;Afrique;
2020-04-11;11;4;2020;1;0;Sierra Leone;SL;SLE;7813207.0;Afrique;
2020-04-10;10;4;2020;0;0;Sierra Leone;SL;SLE;7813207.0;Afrique;
2020-04-09;9;4;2020;1;0;Sierra Leone;SL;SLE;7813207.0;Afrique;
2020-04-08;8;4;2020;0;0;Sierra Leone;SL;SLE;7813207.0;Afrique;
2020-04-07;7;4;2020;0;0;Sierra Leone;SL;SLE;7813207.0;Afrique;
2020-04-06;6;4;2020;2;0;Sierra Leone;SL;SLE;7813207.0;Afrique;
2020-04-05;5;4;2020;2;0;Sierra Leone;SL;SLE;7813207.0;Afrique;
2020-04-04;4;4;2020;0;0;Sierra Leone;SL;SLE;7813207.0;Afrique;
2020-04-03;3;4;2020;1;0;Sierra Leone;SL;SLE;7813207.0;Afrique;
2020-04-02;2;4;2020;0;0;Sierra Leone;SL;SLE;7813207.0;Afrique;
2020-04-01;1;4;2020;1;0;Sierra Leone;SL;SLE;7813207.0;Afrique;
2020-10-21;21;10;2020;6;0;Singapour;SG;SGP;5804343.0;Pacifique occidental;1.56779157
2020-10-20;20;10;2020;4;0;Singapour;SG;SGP;5804343.0;Pacifique occidental;1.65393396
2020-10-19;19;10;2020;7;0;Singapour;SG;SGP;5804343.0;Pacifique occidental;1.7056194
2020-10-18;18;10;2020;3;0;Singapour;SG;SGP;5804343.0;Pacifique occidental;1.79176179
2020-10-17;17;10;2020;9;0;Singapour;SG;SGP;5804343.0;Pacifique occidental;1.84344723
2020-10-16;16;10;2020;3;0;Singapour;SG;SGP;5804343.0;Pacifique occidental;1.8606756999999998
2020-10-15;15;10;2020;5;0;Singapour;SG;SGP;5804343.0;Pacifique occidental;2.53258638
